name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
FLITE Women's Slipper,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vNlbVVmjL._AC_UL320_.jpg,https://www.amazon.in/Flite-Womens-Slippers-Black-FL2008LBKWH0005/dp/B09TW2MQHJ/ref=sr_1_5014?qid=1679212197&s=apparel&sr=1-5014,4.0,324,₹471,₹499
Lino Perros Women Backpack,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91N4oIiZ5lL._AC_UL320_.jpg,https://www.amazon.in/Lino-Perros-Women-Colored-Backpack/dp/B084TPFPGQ/ref=sr_1_5015?qid=1679212197&s=apparel&sr=1-5015,4.3,161,"₹1,108","₹2,995"
Patricia's Designer Pure Cotton Maternity Wear Anarkali Style Kurta with 2 Zips for Easier and Comfortable Breastfeeding,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41TCDbZooiL._AC_UL320_.jpg,https://www.amazon.in/Patricias-Designer-Maternity-Comfortable-Breastfeeding/dp/B0BJ99GNQS/ref=sr_1_5016?qid=1679212197&s=apparel&sr=1-5016,3.8,8,₹649,"₹1,599"
Radha Lakshmi Handicrafts Women's Ikat Hand Block Print jaipuri mul mul cotton pure Saree with Blouse Piece (barakha parent),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/611JqzNT8kL._AC_UL320_.jpg,https://www.amazon.in/RADHA-LAKSHMI-Womens-barakha-07_Black/dp/B09N9MW273/ref=sr_1_5017?qid=1679212197&s=apparel&sr=1-5017,3.3,185,₹699,"₹2,899"
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 3],stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+OCJC9dKL._AC_UL320_.jpg,https://www.amazon.in/KAYUTM-Womens-Fleece-Printed-Winters/dp/B0BC3YRBH4/ref=sr_1_5018?qid=1679212197&s=apparel&sr=1-5018,,,"₹2,049","₹2,099"
"PALAY® 8 Pack Spiral Ring Size Adjuster for Loose Rings, Invisible Ring Resizer, Reducer Guard to Make Silver or Gold Ring...",stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71W8yrz9YsL._AC_UL320_.jpg,https://www.amazon.in/Adjuster-Invisible-Resizer-Reducer-Smaller/dp/B09KB4KYDC/ref=sr_1_5019?qid=1679212197&s=apparel&sr=1-5019,4.2,108,₹393,₹816
PV ENTERPRISES Combo of 2 White and Black Dial for Girls Analog Watch - for Women,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51T8qvzlpRL._AC_UL320_.jpg,https://www.amazon.in/PV-ENTERPRISES-Combo-White-Analog/dp/B09RWQ8PM9/ref=sr_1_5020?qid=1679212197&s=apparel&sr=1-5020,,,₹339,₹999
Lino Perros Womens Synthetic Leather Satchel,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81PK0j0iNjS._AC_UL320_.jpg,https://www.amazon.in/Lino-Perros-Womens-Satchel-Blue/dp/B084VP3W1Y/ref=sr_1_5021?qid=1679212197&s=apparel&sr=1-5021,4.3,374,"₹1,264","₹3,695"
"SOUL eTHICS Unisex Cotton Head Band for Sports, Bike Riding, Gym, Yoga, Multipurpose Uses",stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/6129xTds+FL._AC_UL320_.jpg,https://www.amazon.in/SOUL-eTHICS-Unisex-Multipurpose-Charcoal/dp/B09NGNZK9Q/ref=sr_1_5022?qid=1679212197&s=apparel&sr=1-5022,4.5,5,₹249,₹699
PARABRAHMA Women's Embroidered Cotton Dupatta (Dupattas_Off-White_2.30meters),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616R43Riv5S._AC_UL320_.jpg,https://www.amazon.in/Dupatta-Women-Designer-Latest-Design/dp/B09BNQ7284/ref=sr_1_5023?qid=1679212197&s=apparel&sr=1-5023,3.8,110,₹399,₹699
Sasitrends One Gram Traditional Micro Gold Plated Necklace for Women and Girls,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81jBkc8jI3L._AC_UL320_.jpg,https://www.amazon.in/Sasitrends-Micro-Plated-Necklace-Women/dp/B09N2K7V9G/ref=sr_1_5024?qid=1679212197&s=apparel&sr=1-5024,4.7,14,₹494,"₹6,369"
Mochi womens 41-4017 Slipper,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51zvIxdQmkL._AC_UL320_.jpg,https://www.amazon.in/Mochi-Womens-Pink-Slipper-41-4017/dp/B095LLB22T/ref=sr_1_5025?qid=1679212197&s=apparel&sr=1-5025,4.0,432,₹995,"₹1,990"
DANIEL CLARK Women Faux Leather Handbags Set of 3,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716KCYtbKVL._AC_UL320_.jpg,https://www.amazon.in/Handbags-Women-Combo-Daniel-Clark/dp/B09RB2YYG4/ref=sr_1_5026?qid=1679212197&s=apparel&sr=1-5026,3.4,75,₹529,"₹1,999"
Titan Karishma Analog Champagne Dial Women's Watch-NL2601YM02,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/719EbBkuL-L._AC_UL320_.jpg,https://www.amazon.in/Titan-Karishma-Analog-Champagne-Watch-2601YM02/dp/B07CQZ15W9/ref=sr_1_5027?qid=1679212197&s=apparel&sr=1-5027,4.3,65,"₹2,296","₹2,870"
ONE AGE[Pack of 4 Pcs / 2 Pairs Silicone Soft Rubber Sleeve Eyewear Ear Grips Frame Hook Temple Tips Retainer Spectacles R...,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81mPufNF5AL._AC_UL320_.jpg,https://www.amazon.in/Silicone-Spectacles-Sunglasses-Anti-Slide-Anti-Fall/dp/B0BNPTCT8F/ref=sr_1_5028?qid=1679212197&s=apparel&sr=1-5028,4.6,3,₹162,₹199
ishin Women's Red Bandhani Embroidered Straight Kurta Sharara Dupattta Set,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JCpOEOSgS._AC_UL320_.jpg,https://www.amazon.in/Bandhani-Embroidered-Straight-Sharara-Dupattta/dp/B093ZPH2DV/ref=sr_1_5029?qid=1679212197&s=apparel&sr=1-5029,3.4,6,₹599,"₹5,399"
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 2],stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41lP4XU22VL._AC_UL320_.jpg,https://www.amazon.in/KAYUTM-Womens-Fleece-Printed-Winters/dp/B0BC3YQSM6/ref=sr_1_5030?qid=1679212197&s=apparel&sr=1-5030,,,"₹1,549","₹1,599"
SUKRA GOLD Thin Size Gold Plated & Brass Stylish Kolusu Ghungroo Golden Anklets for Women (Gold),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/617gEE0Z9zL._AC_UL320_.jpg,https://www.amazon.in/SUKRA-GOLD-Plated-Anklets-Ghungroo/dp/B07WFZLQXL/ref=sr_1_5031_mod_primary_new?qid=1679212197&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5031,4.0,123,₹315,"₹2,490"
The Clownfish Unisex Leather Bag Stylish Messenger Bag Side Bag Shoulder Bag Men Long Flap Sling Bags Cross Body Bag Offic...,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/A1-GAmE9xML._AC_UL320_.jpg,https://www.amazon.in/Clownfish-Wizard-leather-Chocolate-Messenger/dp/B07P6JB312/ref=sr_1_5032?qid=1679212197&s=apparel&sr=1-5032,4.1,269,₹799,₹999
Evotech Analog Women's Diamond Watch with Magnetic Strap Bracelet Smart Casual for All Occasion,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vrou1AQJL._AC_UL320_.jpg,https://www.amazon.in/Evotech-Diamond-Magnetic-Bracelet-Occasion/dp/B0BC91WP9H/ref=sr_1_5033?qid=1679212197&s=apparel&sr=1-5033,3.7,5,₹249,₹399
Scholl womens Flat Trim Thong Slippers,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61G4s6TZ94L._AC_UL320_.jpg,https://www.amazon.in/Scholl-Womens-Leather-Slippers-6-5746016/dp/B07YGMB3GB/ref=sr_1_5034?qid=1679212197&s=apparel&sr=1-5034,4.3,26,₹858,"₹1,699"
Priyaasi Brass & Gold Plated AD Studded Geometric Pendant Black Beaded Chain Traditional Mangalsutra for Women (Gold),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51kfWId4UGL._AC_UL320_.jpg,https://www.amazon.in/Priyaasi-Gold-Plated-Geometric-Traditional-Mangalsutra/dp/B07Z8CZWQ9/ref=sr_1_5035?qid=1679212197&s=apparel&sr=1-5035,3.8,126,₹375,"₹1,340"
NFI essentials Fashion PU Leather Women's Mini Glitery Wallet Clutch Purse Card Holder Small Clutches for Women (Rose Gold),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81muHMhhNDL._AC_UL320_.jpg,https://www.amazon.in/NFI-essentials-Fashion-Leather-Clutches/dp/B09GPFRZLD/ref=sr_1_5036?qid=1679212197&s=apparel&sr=1-5036,4.0,50,₹249,₹999
Amazon Brand - Myx Cotton Palazzos,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91yIWTZhYSL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Myx-Womens-Palazzo/dp/B0749PHLJQ/ref=sr_1_5037?qid=1679212197&s=apparel&sr=1-5037,4.0,"3,116",₹399,"₹1,199"
RAHI INDIA Multicolor Pack of 3 Cartoon Character Silicone Digital LED Band Bracelet/Watch/Birthday Return Gifts/Party for...,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ObYXuFAqL._AC_UL320_.jpg,https://www.amazon.in/RAHI-INDIA-Led-Watch-Set/dp/B09Q1GSNF9/ref=sr_1_5038?qid=1679212197&s=apparel&sr=1-5038,3.7,19,₹331,"₹1,499"
APARA Mint Meena One Gram Jewellery Gold Plated Pendant Chain Earring Stylish Jewellery set for Girls/Women,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/815iV444iSL._AC_UL320_.jpg,https://www.amazon.in/Apara-Jewellery-Plated-Pendant-Earring/dp/B07V1WFJYM/ref=sr_1_5039?qid=1679212197&s=apparel&sr=1-5039,3.5,733,₹169,"₹1,715"
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 4],stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51OARG8NIDL._AC_UL320_.jpg,https://www.amazon.in/KAYUTM-Womens-Fleece-Printed-Winters/dp/B0BC3YPLLJ/ref=sr_1_5040?qid=1679212197&s=apparel&sr=1-5040,,,"₹2,399","₹2,499"
YouBella Jewellery Latest Stylish Crystal Unisex Deer Brooch for Women/Girls/Men,stores,Women's Fashion,https://m.media-amazon.com/images/I/517X9htlktL._AC_UL320_.jpg,https://www.amazon.in/YouBella-Jewellery-Latest-Crystal-Unisex/dp/B07XBFZPJB/ref=sr_1_5665?qid=1679212203&s=apparel&sr=1-5665,4.5,845,₹271,"₹1,599"
Textile and Beyond macrame men women stylish pure cotton boho fancy sling hand tote bag trendy shoulder branded purse whit...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51PHOy45WBL._AC_UL320_.jpg,https://www.amazon.in/Textile-Beyond-macrame-shoulder-shopping/dp/B09B2D2J1M/ref=sr_1_5666?qid=1679212203&s=apparel&sr=1-5666,4.1,44,₹697,₹999
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 3) Multicolor92 [Apparel],stores,Women's Fashion,https://m.media-amazon.com/images/I/51pPKH72gUL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor92/dp/B0BBF652MN/ref=sr_1_5667?qid=1679212203&s=apparel&sr=1-5667,,,₹769,"₹1,538"
Voylla Multicolour Brass Mandala Tribal Inspired Ring for Women and Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/61fsfIroBZL._AC_UL320_.jpg,https://www.amazon.in/Voylla-Multicolour-Mandala-Tribal-Inspired/dp/B07M7ZQXC8/ref=sr_1_5668?qid=1679212203&s=apparel&sr=1-5668,4.3,31,₹203,₹399
Boston Club Black Printed Kaftan Nighty for Women/Cotton Kaftan,stores,Women's Fashion,https://m.media-amazon.com/images/I/615vjlE+-nL._AC_UL320_.jpg,https://www.amazon.in/BC-Boston-Club-Womens-BC-07-blak-kaftan_Black_Free/dp/B0B7DJNZKH/ref=sr_1_5669?qid=1679212203&s=apparel&sr=1-5669,4.0,25,₹989,"₹1,899"
Titan Raga Facets Analog Pink Dial Women's Watch-NN95118WM02/NP95118WM02/NQ95118WM02,stores,Women's Fashion,https://m.media-amazon.com/images/I/71ewugZRsJL._AC_UL320_.jpg,https://www.amazon.in/Titan-Facets-Analog-Womens-Watch-95118WM02/dp/B07YLVL85Q/ref=sr_1_5670?qid=1679212203&s=apparel&sr=1-5670,4.6,50,"₹17,495","₹18,045"
BATA Women Sarah Red Heels,stores,Women's Fashion,https://m.media-amazon.com/images/I/51iiG3fFMdL._AC_UL320_.jpg,https://www.amazon.in/BATA-Women-Sarah-Heels-7715766/dp/B09YHH4LQ4/ref=sr_1_5671?qid=1679212203&s=apparel&sr=1-5671,3.9,114,₹573,"₹1,299"
Baggit Women's Satchel Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/61WRV9QKUcL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Womens-Stifle-Ashlyn-8903414882922/dp/B09FL69S5G/ref=sr_1_5672?qid=1679212203&s=apparel&sr=1-5672,3.2,6,₹837,"₹2,790"
ZENEME Gold Plated Latest Designed in different shapes & styles. American Diamond Earrings for Women & Girls. A combo of 3...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Hzxg8oKRL._AC_UL320_.jpg,https://www.amazon.in/Zeneme-Precious-American-Diamond-Jewellery/dp/B01CVV6N6A/ref=sr_1_5673?qid=1679212203&s=apparel&sr=1-5673,3.5,745,₹330,"₹2,999"
BATA womens Blake Thong Flat Sandal,stores,Women's Fashion,https://m.media-amazon.com/images/I/71ZOcG6zBSL._AC_UL320_.jpg,https://www.amazon.in/Womens-BLAKE-THONG-White-Slipper/dp/B09W5YCDHB/ref=sr_1_5674?qid=1679212203&s=apparel&sr=1-5674,4.0,185,₹443,₹599
Daniel Klein Analog Rose Gold Dial Women's Watch-DK.1.12491-2,stores,Women's Fashion,https://m.media-amazon.com/images/I/81dfFDjVh-L._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-12491-2/dp/B08DFV8YC6/ref=sr_1_5675?qid=1679212203&s=apparel&sr=1-5675,3.6,12,"₹2,475","₹4,950"
Baggit Women's Sling Bag - XX-Small,stores,Women's Fashion,https://m.media-amazon.com/images/I/61cZM4FMVPL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Womens-Sling-Bag-XX-Small/dp/B0BNTRN2GW/ref=sr_1_5676?qid=1679212203&s=apparel&sr=1-5676,3.9,20,₹501,"₹1,090"
Sukkhi Glittery Gold Plated AD Necklace Set For Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/61YNvww5cHL._AC_UL320_.jpg,https://www.amazon.in/Sukkhi-Wedding-Collection-Jewellery-2559NADP550/dp/B01AWNVE3G/ref=sr_1_5677?qid=1679212203&s=apparel&sr=1-5677,3.5,817,₹166,"₹1,395"
Van Heusen Athleisure Women Pants,stores,Women's Fashion,https://m.media-amazon.com/images/I/61QU0Hj1irL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Stretch-Pockets-55303_BLACK_XL/dp/B07J5QYXGY/ref=sr_1_5678_mod_primary_new?qid=1679212203&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5678,4.2,743,₹832.02,"₹1,059"
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 3),stores,Women's Fashion,https://m.media-amazon.com/images/I/518LLw2qwML._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor165/dp/B0BBF651JM/ref=sr_1_5679?qid=1679212203&s=apparel&sr=1-5679,,,₹769,₹824
Fastrack Go Skate Analog White Dial Women's Watch-NN6201SM01/NP6201SM01,stores,Women's Fashion,https://m.media-amazon.com/images/I/71UvrvyuzWL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Skate-Analog-Womens-Watch-6201SM01/dp/B082XL8ZWR/ref=sr_1_5680?qid=1679212203&s=apparel&sr=1-5680,4.4,25,"₹1,789","₹2,450"
Lino Perros Faux Leather Women's Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/81KGWzC52RS._AC_UL320_.jpg,https://www.amazon.in/Lino-Perros-Womens-Handbag-White/dp/B07L8GM6HH/ref=sr_1_5681?qid=1679212203&s=apparel&sr=1-5681,3.9,397,"₹1,614","₹4,995"
FIORRA Women's Black Crepe Straight Kurta with Palazzo and Dupatta,stores,Women's Fashion,https://m.media-amazon.com/images/I/71Nj9W7ZEXL._AC_UL320_.jpg,https://www.amazon.in/FIORRA-Straight-Palazzo-Dupatta-SET0052-M/dp/B0BPHXKNVD/ref=sr_1_5682?qid=1679212203&s=apparel&sr=1-5682,3.8,11,₹920,"₹3,499"
MIKK Handmade Nazar Dhaga Bracelet Adjustable Wristband Bracelet Friendship Band for Women & Men- 100% Skin Friendly Nazar...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61YlYVWnvGL._AC_UL320_.jpg,https://www.amazon.in/MIKK-BLACK-BRACELET-ADJUSTABLE-FRIENDSHIP/dp/B08Y7478JV/ref=sr_1_5683?qid=1679212203&s=apparel&sr=1-5683,3.8,94,₹147,₹499
ZEYO Women's Cotton Dot Printed Maternity & Feeding Night Suit Set of Top & Pyjama Nursing Night Dress 5330,stores,Women's Fashion,https://m.media-amazon.com/images/I/719kJxupvzL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Maternity-Feeding-Nursing/dp/B08PFJK2RV/ref=sr_1_5684?qid=1679212203&s=apparel&sr=1-5684,4.1,302,₹849,"₹2,499"
PARAGON Women's Trendy Navy Blue Flip-Flops,stores,Women's Fashion,https://m.media-amazon.com/images/I/61evHRzM49L._AC_UL320_.jpg,https://www.amazon.in/PARAGON-EV1279LNavy-Blue-Green-Flip-Flops/dp/B09B12JQBQ/ref=sr_1_5685?qid=1679212203&s=apparel&sr=1-5685,4.4,25,,₹214
AnjuShree Choice Women's Cotton Anarkali Kurti,stores,Women's Fashion,https://m.media-amazon.com/images/I/71yv-pnmu2L._AC_UL320_.jpg,https://www.amazon.in/AnjuShree-Choice-Womens-Anarkali-ASC034BLUENYRA-m_Blue_M/dp/B0B3XGP73C/ref=sr_1_5686?qid=1679212203&s=apparel&sr=1-5686,3.9,246,₹572,"₹2,384"
BID Branded Analogue Black Dial Magnet Watch,stores,Women's Fashion,https://m.media-amazon.com/images/I/61hJad1WimL._AC_UL320_.jpg,https://www.amazon.in/BID-Branded-Analogue-Black-Magnet/dp/B09HL1G5PD/ref=sr_1_5687?qid=1679212203&s=apparel&sr=1-5687,1.0,1,₹249,₹999
EXOTIC Women Clutch,stores,Women's Fashion,https://m.media-amazon.com/images/I/71yMBATAAeL._AC_UL320_.jpg,https://www.amazon.in/EXOTIC-starelipse-Bridal-clutch-Pink/dp/B0BCYNHP4Y/ref=sr_1_5688?qid=1679212203&s=apparel&sr=1-5688,4.4,36,₹799,"₹2,799"
Anoma Women's Pregnancy Panty - High Waist | Anti Bacterial Cotton | Maternity Hygiene Panties- (Pack of 3),stores,Women's Fashion,https://m.media-amazon.com/images/I/61uCJbONbRL._AC_UL320_.jpg,https://www.amazon.in/Anoma-Womens-Pregnancy-Panty-Multicolour/dp/B08XVVS57H/ref=sr_1_5689?qid=1679212203&s=apparel&sr=1-5689,4.0,189,₹399,"₹1,197"
ORTHO JOY Doctor Orthopedic Slippers For Ladies Daily Use / mcr chappals for women,stores,Women's Fashion,https://m.media-amazon.com/images/I/61QoLYFOTpS._AC_UL320_.jpg,https://www.amazon.in/ORTHO-JOY-Doctor-Ortho-Slippers/dp/B094VG2F8P/ref=sr_1_5690?qid=1679212203&s=apparel&sr=1-5690,4.1,942,₹358,₹699
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 2),stores,Women's Fashion,https://m.media-amazon.com/images/I/515ydBqVPkL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor44/dp/B0BBF651JH/ref=sr_1_5691?qid=1679212203&s=apparel&sr=1-5691,,,₹494,₹549
Lymio Dresses for Women || Western Dresses for Women || Dress for Women || Dresses (560-563),stores,Women's Fashion,https://m.media-amazon.com/images/I/61LLVU45xtL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Dresses-Women-Western-560-563/dp/B0B3T65TN9/ref=sr_1_5692?qid=1679212203&s=apparel&sr=1-5692,4.1,704,₹669,"₹1,499"
Yellow Chimes Combo of 2 pairs Ethnic German Silver Oxidised Traditional Jhumka Chandbali Earrings for Women And Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/61TKbXWKCIS._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Traditional-Multicolor-YCTJER-9OXDJUM-C-PKBK/dp/B09447TQST/ref=sr_1_5693?qid=1679212203&s=apparel&sr=1-5693,4.2,46,₹346,"₹1,162"
Titan Animalia Analog Purple Dial Women's Watch-95129QM01,stores,Women's Fashion,https://m.media-amazon.com/images/I/81H0Z7eheLL._AC_UL320_.jpg,https://www.amazon.in/Titan-Animalia-Analog-Purple-Watch-95129QM01/dp/B08Q7NBS9K/ref=sr_1_5694?qid=1679212203&s=apparel&sr=1-5694,4.3,18,,"₹11,395"
Contacts Ladies Clutch/Wallet with RFID Protection | Bifold Genuine Leather Wallets for Women | Slim Zipper Purse/Card Hol...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51ifB-U025L._AC_UL320_.jpg,https://www.amazon.in/CONTACTS-Genuine-Leather-Wallets-Multi-Function/dp/B08CRRRTQY/ref=sr_1_5695?qid=1679212203&s=apparel&sr=1-5695,3.9,303,₹996,"₹2,499"
LookMark Women's Embroiderd Rayon Kurti Palazzo Set with Dupatta,stores,Women's Fashion,https://m.media-amazon.com/images/I/51JVQT-D+DL._AC_UL320_.jpg,https://www.amazon.in/LookMark-Embroiderd-Palazzo-Dupatta-KS2030-XXL/dp/B09PRNKR7X/ref=sr_1_5696?qid=1679212203&s=apparel&sr=1-5696,3.8,672,₹679,"₹2,597"
Vembley Korean Gold-plated Zircon Studded Ear Cuff With Pearl Tassel Long Earrings For Women And Girls 2Pcs/Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/41u2RUwMQ8L._AC_UL320_.jpg,https://www.amazon.in/Vembley-Korean-Gold-plated-Studded-Earrings/dp/B0BC3LT1QK/ref=sr_1_5697?qid=1679212203&s=apparel&sr=1-5697,3.7,41,₹236,"₹1,999"
GoSriKi Women's Ruby Cotton Printed Straight Kurta with Palazzos & Dupatta,stores,Women's Fashion,https://m.media-amazon.com/images/I/51thtZ0Qh7L._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Womens-Cotton-Palazzo-Game-Green_S-GO/dp/B09735PVML/ref=sr_1_5698?qid=1679212203&s=apparel&sr=1-5698,3.7,"7,195",₹533,"₹3,999"
Casio Analog Blue Dial Women's Watch-LTP-VT01D-2BUDF (A1623),stores,Women's Fashion,https://m.media-amazon.com/images/I/61Q7bMeUSkL._AC_UL320_.jpg,https://www.amazon.in/Casio-Analog-Womens-Watch-LTP-VT01D-2BUDF-A1623/dp/B07R68TBKT/ref=sr_1_5699?qid=1679212203&s=apparel&sr=1-5699,4.3,161,"₹2,869","₹3,795"
"Kuber Industries Embroidery Women Hand Purse Wallet For Party, Wedding, Dating (Yellow) (HS39KUBMART022024) Rectangular",stores,Women's Fashion,https://m.media-amazon.com/images/I/A1tCZuras5L._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Embroidery-Wedding-HS39KUBMART022024/dp/B097ZWR4WL/ref=sr_1_5700?qid=1679212203&s=apparel&sr=1-5700,4.0,36,₹90,₹99
Red Tape Women Black Walking Shoes,stores,Women's Fashion,https://m.media-amazon.com/images/I/61cv+igskEL._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Womens-Walking-Shoes-7/dp/B0BNN2D4FY/ref=sr_1_5701?qid=1679212203&s=apparel&sr=1-5701,3.8,4,"₹1,140","₹4,599"
Yellow Chimes Threader Earrings for Women Western Rose Gold Plated Stainless Steel Butterfly Shaped Threader Earrings For ...,stores,Women's Fashion,https://m.media-amazon.com/images/I/41TssFomWvL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Threader-Stainless-Butterfly/dp/B09P59THSM/ref=sr_1_5702?qid=1679212203&s=apparel&sr=1-5702,3.9,32,₹299,₹855
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 3),stores,Women's Fashion,https://m.media-amazon.com/images/I/51jtgk6CSVL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor129/dp/B0BBF651JD/ref=sr_1_5703?qid=1679212203&s=apparel&sr=1-5703,,,₹769,₹824
